pas_id	chrom	start	end	strand	assigned_gene_id	context	n_samestrand_gene_bodies	utr3_gene_ids	in_own_gene_body	exonic_any_gene	panel	gtf
235552	2	8728859	8729367	-	ENSG00000134313	own-gene 3' UTR	1	ENSG00000134313	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
27928	1	149411519	149412184	+	ENSG00000286219	intronic (same-strand gene body)	2		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
485429	9	130054525	130055471	+	ENSG00000148358	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
452122	8	37877187	37877608	-	ENSG00000156675	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
368597	5	61455975	61456569	+	ENSG00000130449	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
112719	12	96397286	96398867	-	ENSG00000059758	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
302388	22	46684408	46685064	-	ENSG00000100422	own-gene 3' UTR	1	ENSG00000100422	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
470323	9	27560423	27561349	-	ENSG00000147894	own-gene 3' UTR	1	ENSG00000147894	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
355861	4	145133648	145133742	-	ENSG00000164164	own-gene 3' UTR	1	ENSG00000164164	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
474790	9	69757466	69758213	-	ENSG00000188647	own-gene 3' UTR	1	ENSG00000188647	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
341730	4	39287454	39287872	-	ENSG00000035928	own-gene 3' UTR	1	ENSG00000035928	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
249671	2	86784748	86784839	-	ENSG00000153563	own-gene 3' UTR	1	ENSG00000153563	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
293384	21	43756143	43756274	+	ENSG00000160209	own-gene 3' UTR	1	ENSG00000160209	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
360488	4	185449151	185449826	+	ENSG00000205129	own-gene 3' UTR	1	ENSG00000205129	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
260755	2	156585384	156586405	+	ENSG00000115159	own-gene 3' UTR	1	ENSG00000115159	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
342131	4	39972669	39973436	-	ENSG00000121892	exonic, not 3' UTR	2		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
183097	16	88076647	88077318	+	ENSG00000172530	own-gene 3' UTR	1	ENSG00000172530	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
312986	3	52459113	52460220	+	ENSG00000010322	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
240994	2	38563312	38563882	-	ENSG00000143889	own-gene 3' UTR	1	ENSG00000143889	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
16974	1	70251175	70251258	+	ENSG00000116754	own-gene 3' UTR	1	ENSG00000116754	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
133261	14	24242783	24243408	+	ENSG00000100938	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
460852	8	102222066	102222599	-	ENSG00000048392	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
484154	9	126820438	126821502	+	ENSG00000169155	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
376990	5	109867589	109869625	+	ENSG00000112893	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
271763	2	218264128	218264173	-	ENSG00000127837	own-gene 3' UTR	1	ENSG00000127837	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
286685	20	58651291	58652083	+	ENSG00000124222	exonic, not 3' UTR	2		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
241165	2	38749060	38749107	-	ENSG00000115875	own-gene 3' UTR	1	ENSG00000115875	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
195589	17	43294604	43294665	-	ENSG00000236383	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
172173	16	22506427	22506428	+	ENSG00000243716	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
181917	16	81474930	81475934	+	ENSG00000153815	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
81378	11	65096996	65098086	+	ENSG00000149823	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
118729	12	122277126	122277735	-	ENSG00000130779	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
280017	20	24990348	24990845	-	ENSG00000101474	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
359467	4	174490174	174490874	-	ENSG00000164120	own-gene 3' UTR	1	ENSG00000164120	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
314184	3	57928690	57929172	+	ENSG00000163681	own-gene 3' UTR	1	ENSG00000163681	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
11812	1	42460188	42460415	+	ENSG00000127125	own-gene 3' UTR	1	ENSG00000127125	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
59332	10	63436735	63438254	-	ENSG00000171988	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
46231	1	236253064	236253521	-	ENSG00000086619	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
199457	17	58345175	58345347	-	ENSG00000213246	own-gene 3' UTR	2	ENSG00000213246,ENSG00000285897	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
459285	8	96231609	96231615	-	ENSG00000156467	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
440465	7	129275819	129276882	+	ENSG00000158467	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
492855	X	41100932	41101747	+	ENSG00000124486	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
345407	4	70987562	70988168	+	ENSG00000173542	own-gene 3' UTR	1	ENSG00000173542	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
502552	X	136511985	136512492	+	ENSG00000102241	own-gene 3' UTR	1	ENSG00000102241	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
500053	X	111685303	111686382	+	ENSG00000101901	own-gene 3' UTR	1	ENSG00000101901	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
461771	8	108230705	108232274	-	ENSG00000104408	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
237004	2	20277567	20278899	-	ENSG00000055917	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
97805	12	12732150	12733216	+	ENSG00000178878	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
217731	19	1047753	1048723	+	ENSG00000064687	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
140852	14	67634053	67634498	+	ENSG00000081181	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
18623	1	86352882	86353187	-	ENSG00000122417	own-gene 3' UTR	1	ENSG00000122417	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
220247	19	7637450	7638624	+	ENSG00000268400	intronic (same-strand gene body)	2		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
380138	5	132908770	132909638	-	ENSG00000072364	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
98434	12	15779634	15780222	-	ENSG00000151491	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
367701	5	58991937	58992550	-	ENSG00000113448	own-gene 3' UTR	1	ENSG00000113448	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
296308	22	23973549	23973994	-	ENSG00000099977	exonic, not 3' UTR	2		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
130624	13	102841127	102841538	+	ENSG00000270181	other-gene 3' UTR	3	ENSG00000134897	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
6946	1	26475347	26475350	+	ENSG00000117682	other-gene 3' UTR	1	ENSG00000198830	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
341384	4	37952104	37952832	+	ENSG00000065882	own-gene 3' UTR	1	ENSG00000065882	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
470669	9	33025780	33027095	+	ENSG00000086061	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
350115	4	98880052	98880229	-	ENSG00000151247	own-gene 3' UTR	1	ENSG00000151247	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
49103	10	3778880	3779579	-	ENSG00000067082	own-gene 3' UTR	1	ENSG00000067082	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
384415	5	151756033	151756974	-	ENSG00000177556	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
368566	5	61422947	61423594	+	ENSG00000130449	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
456415	8	70109766	70109892	-	ENSG00000140396	own-gene 3' UTR	1	ENSG00000140396	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
331462	3	172397202	172397702	+	ENSG00000075420	own-gene 3' UTR	1	ENSG00000075420	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
299413	22	38218980	38219472	+	ENSG00000185022	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
276188	2	241100568	241101071	-	ENSG00000122085	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
71760	11	216136	216515	-	ENSG00000142082	own-gene 3' UTR	1	ENSG00000142082	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
29809	1	153992153	153992216	+	ENSG00000177954	own-gene 3' UTR	1	ENSG00000177954	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
345151	4	68337023	68337957	-	ENSG00000083896	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
276725	20	481106	481919	-	ENSG00000101266	own-gene 3' UTR	1	ENSG00000101266	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
407651	6	111741125	111742143	-	ENSG00000010810	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
336742	4	439955	440472	-	ENSG00000182903	own-gene 3' UTR	2	ENSG00000182903	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
292163	21	37265703	37267027	-	ENSG00000157538	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
331372	3	172229802	172230527	+	ENSG00000075420	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
57715	10	50133133	50133147	+	ENSG00000099290	own-gene 3' UTR	1	ENSG00000099290	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
441540	7	131496136	131496637	+	ENSG00000128585	own-gene 3' UTR	1	ENSG00000128585	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
243772	2	53818793	53818809	+	ENSG00000068912	own-gene 3' UTR	1	ENSG00000068912	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
171493	16	21432475	21432476	-	ENSG00000169246	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
380724	5	134727454	134728864	+	ENSG00000113615	own-gene 3' UTR	1	ENSG00000113615	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
313984	3	57571362	57571493	-	ENSG00000168374	own-gene 3' UTR	1	ENSG00000168374	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
330701	3	170082704	170083559	-	ENSG00000173889	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
117648	12	120095097	120095099	-	ENSG00000111737	own-gene 3' UTR	1	ENSG00000111737	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
119100	12	122979616	122980043	+	ENSG00000111325	own-gene 3' UTR	2	ENSG00000111325	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
106685	12	57517809	57520436	-	ENSG00000175197	exonic, not 3' UTR	3		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
382605	5	142153568	142154446	+	ENSG00000131507	own-gene 3' UTR	1	ENSG00000131507	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
16432	1	66341763	66343095	+	ENSG00000184588	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
213849	18	47840249	47840255	-	ENSG00000175387	own-gene 3' UTR	1	ENSG00000175387	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
314273	3	58172250	58172251	+	ENSG00000136068	own-gene 3' UTR	1	ENSG00000136068	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
294222	21	46660094	46660152	+	ENSG00000160310	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
43815	1	226079014	226081036	+	ENSG00000163041	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
491741	X	23785792	23786279	+	ENSG00000130066	own-gene 3' UTR	1	ENSG00000130066	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
28206	1	149833363	149833739	+	ENSG00000270882	own-gene 3' UTR	1	ENSG00000270882	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
432531	7	87196320	87196332	+	ENSG00000135164	own-gene 3' UTR	1	ENSG00000135164	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
347793	4	83263823	83264364	-	ENSG00000173085	own-gene 3' UTR	1	ENSG00000173085	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
347797	4	83266449	83266974	-	ENSG00000173085	own-gene 3' UTR	1	ENSG00000173085	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
118662	12	122146881	122147347	+	ENSG00000175727	own-gene 3' UTR	1	ENSG00000175727	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
27687	1	149054032	149054167	-	ENSG00000269713	own-gene 3' UTR	1	ENSG00000269713	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
322814	3	122705785	122706850	+	ENSG00000173193	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
118725	12	122271426	122271862	-	ENSG00000130779	own-gene 3' UTR	1	ENSG00000130779	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
122850	13	30573645	30574113	-	ENSG00000189403	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
246014	2	64100726	64101406	-	ENSG00000197329	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
480184	9	101562795	101563345	+	ENSG00000155827	own-gene 3' UTR	1	ENSG00000155827	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
228344	19	39341671	39342001	-	ENSG00000130755	exonic, not 3' UTR	2		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
290076	21	29054487	29054488	+	ENSG00000156256	own-gene 3' UTR	1	ENSG00000156256	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
7566	1	27824304	27824305	+	ENSG00000117758	own-gene 3' UTR	1	ENSG00000117758	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
204498	17	75167728	75167947	-	ENSG00000189159	other-gene 3' UTR	2	ENSG00000188612	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
317980	3	99836923	99837459	+	ENSG00000184220	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
415327	6	157875095	157876335	+	ENSG00000130340	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
96355	12	9597736	9598581	-	ENSG00000111796	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
452307	8	38316245	38317310	-	ENSG00000147548	own-gene 3' UTR	1	ENSG00000147548	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
191670	17	31110362	31111277	+	ENSG00000196712	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
300232	22	40335279	40335789	+	ENSG00000100354	own-gene 3' UTR	1	ENSG00000100354	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
422121	7	23523281	23526120	-	ENSG00000164548	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
483811	9	125236235	125236240	-	ENSG00000044574	own-gene 3' UTR	1	ENSG00000044574	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
475996	9	77717284	77718405	-	ENSG00000156052	own-gene 3' UTR	1	ENSG00000156052	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
328353	3	152299297	152300023	+	ENSG00000152601	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
301511	22	42869772	42870099	-	ENSG00000100266	own-gene 3' UTR	1	ENSG00000100266	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
23204	1	112645078	112646423	+	ENSG00000116489	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
454055	8	52622455	52623750	-	ENSG00000023287	own-gene 3' UTR	1	ENSG00000023287	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
364500	5	35871137	35871263	+	ENSG00000168685	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
247260	2	69928136	69928890	+	ENSG00000059728	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
135234	14	35807726	35808933	-	ENSG00000174373	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
157696	15	63594145	63594640	+	ENSG00000140455	own-gene 3' UTR	1	ENSG00000140455	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
389048	6	1623799	1624144	-	ENSG00000112699	own-gene 3' UTR	1	ENSG00000112699	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
485518	9	130581425	130582483	+	ENSG00000107164	own-gene 3' UTR	1	ENSG00000107164	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
254168	2	110514751	110515309	-	ENSG00000183054	own-gene 3' UTR	1	ENSG00000183054	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
30617	1	155749716	155750120	-	ENSG00000116580	own-gene 3' UTR	1	ENSG00000116580	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
416524	6	161136073	161136439	-	ENSG00000026652	own-gene 3' UTR	1	ENSG00000026652	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
293514	21	44059053	44060262	+	ENSG00000160218	own-gene 3' UTR	1	ENSG00000160218	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
180116	16	71728995	71729351	-	ENSG00000166747	own-gene 3' UTR	1	ENSG00000166747	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
346213	4	75725763	75726475	+	ENSG00000138768	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
361156	5	891650	892252	-	ENSG00000028310	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
291319	21	34109375	34111074	+	ENSG00000243927	intronic (same-strand gene body)	2		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
404427	6	87587771	87589053	-	ENSG00000146282	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
396599	6	33302126	33303293	-	ENSG00000231925	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
92829	11	128461629	128462488	-	ENSG00000134954	own-gene 3' UTR	1	ENSG00000134954	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
453957	8	51817565	51817587	-	ENSG00000168300	own-gene 3' UTR	1	ENSG00000168300	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
372826	5	79660438	79661034	+	ENSG00000164329	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
397755	6	36489692	36491325	+	ENSG00000112078	own-gene 3' UTR	1	ENSG00000112078	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
183829	16	89908935	89909591	+	ENSG00000141002	exonic, not 3' UTR	2		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
289708	21	25772009	25772460	+	ENSG00000154727	own-gene 3' UTR	1	ENSG00000154727	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
496392	X	71538251	71539247	+	ENSG00000147162	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
495278	X	57424466	57425099	+	ENSG00000165591	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
291275	21	34074893	34075769	+	ENSG00000243927	intronic (same-strand gene body)	3		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
418868	7	4771009	4771442	+	ENSG00000164916	own-gene 3' UTR	1	ENSG00000164916	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
368559	5	61413661	61415789	+	ENSG00000130449	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
417164	6	166585798	166585806	-	ENSG00000071242	other-gene 3' UTR	2	ENSG00000235272	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
141198	14	68794559	68795722	-	ENSG00000185650	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
7956	1	28497060	28497898	+	ENSG00000204138	own-gene 3' UTR	1	ENSG00000204138	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
330710	3	170087583	170088039	-	ENSG00000173889	own-gene 3' UTR	1	ENSG00000173889	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
311439	3	47779993	47780734	-	ENSG00000173473	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
178696	16	68301386	68301820	+	ENSG00000103064	own-gene 3' UTR	1	ENSG00000103064	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
408356	6	117675779	117676823	+	ENSG00000153989	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
298733	22	35664356	35665136	+	ENSG00000221963	own-gene 3' UTR	1	ENSG00000221963	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
111531	12	92772474	92773112	-	ENSG00000102189	own-gene 3' UTR	1	ENSG00000102189	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
192559	17	35273284	35273655	+	ENSG00000166750	own-gene 3' UTR	1	ENSG00000166750	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
382220	5	140673810	140673905	-	ENSG00000170445	own-gene 3' UTR	1	ENSG00000170445	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
